Trial 0
Num parameters: 1090692	 Num Trainable parameters: 1090692
Epoch 0. Training Loss: 67.253, Training Accuracy: 0.080, Testing Loss: 67.082, Testing Accuracy: 0.100 
Epoch 31. Training Loss: 63.706, Training Accuracy: 0.434, Testing Loss: 64.258, Testing Accuracy: 0.386 
Epoch 32. Training Loss: 63.544, Training Accuracy: 0.450, Testing Loss: 64.226, Testing Accuracy: 0.382 
Epoch 33. Training Loss: 63.665, Training Accuracy: 0.436, Testing Loss: 64.136, Testing Accuracy: 0.398 
Epoch 34. Training Loss: 63.635, Training Accuracy: 0.448, Testing Loss: 64.316, Testing Accuracy: 0.370 
Epoch 35. Training Loss: 63.578, Training Accuracy: 0.448, Testing Loss: 64.238, Testing Accuracy: 0.384 
Epoch 36. Training Loss: 63.626, Training Accuracy: 0.442, Testing Loss: 64.036, Testing Accuracy: 0.408 
Epoch 37. Training Loss: 63.453, Training Accuracy: 0.458, Testing Loss: 64.103, Testing Accuracy: 0.396 
Epoch 38. Training Loss: 63.550, Training Accuracy: 0.452, Testing Loss: 64.140, Testing Accuracy: 0.388 
Epoch 39. Training Loss: 63.452, Training Accuracy: 0.460, Testing Loss: 64.072, Testing Accuracy: 0.400 
Epoch 40. Training Loss: 63.454, Training Accuracy: 0.458, Testing Loss: 63.929, Testing Accuracy: 0.420 
Epoch 41. Training Loss: 63.484, Training Accuracy: 0.458, Testing Loss: 64.063, Testing Accuracy: 0.396 
Epoch 42. Training Loss: 63.469, Training Accuracy: 0.460, Testing Loss: 63.969, Testing Accuracy: 0.410 
Epoch 43. Training Loss: 63.232, Training Accuracy: 0.482, Testing Loss: 64.056, Testing Accuracy: 0.396 
Epoch 44. Training Loss: 63.346, Training Accuracy: 0.470, Testing Loss: 63.914, Testing Accuracy: 0.416 
Epoch 45. Training Loss: 63.247, Training Accuracy: 0.482, Testing Loss: 63.965, Testing Accuracy: 0.406 
Epoch 46. Training Loss: 63.234, Training Accuracy: 0.482, Testing Loss: 63.857, Testing Accuracy: 0.422 
Epoch 47. Training Loss: 63.200, Training Accuracy: 0.486, Testing Loss: 63.795, Testing Accuracy: 0.426 
Epoch 48. Training Loss: 63.187, Training Accuracy: 0.484, Testing Loss: 63.854, Testing Accuracy: 0.416 
Epoch 49. Training Loss: 63.182, Training Accuracy: 0.488, Testing Loss: 63.889, Testing Accuracy: 0.420 
Epoch 50. Training Loss: 62.898, Training Accuracy: 0.518, Testing Loss: 64.021, Testing Accuracy: 0.402 
Epoch 51. Training Loss: 62.975, Training Accuracy: 0.510, Testing Loss: 63.827, Testing Accuracy: 0.426 
Epoch 52. Training Loss: 62.920, Training Accuracy: 0.514, Testing Loss: 63.900, Testing Accuracy: 0.416 
Epoch 53. Training Loss: 62.943, Training Accuracy: 0.510, Testing Loss: 63.854, Testing Accuracy: 0.422 
Epoch 54. Training Loss: 63.029, Training Accuracy: 0.506, Testing Loss: 63.981, Testing Accuracy: 0.406 
Epoch 55. Training Loss: 62.817, Training Accuracy: 0.524, Testing Loss: 63.873, Testing Accuracy: 0.422 
Epoch 56. Training Loss: 62.779, Training Accuracy: 0.526, Testing Loss: 63.804, Testing Accuracy: 0.420 
Epoch 57. Training Loss: 62.907, Training Accuracy: 0.516, Testing Loss: 63.750, Testing Accuracy: 0.436 
Epoch 58. Training Loss: 62.736, Training Accuracy: 0.534, Testing Loss: 63.879, Testing Accuracy: 0.414 
Epoch 59. Training Loss: 62.715, Training Accuracy: 0.534, Testing Loss: 63.722, Testing Accuracy: 0.426 
Epoch 60. Training Loss: 62.567, Training Accuracy: 0.550, Testing Loss: 63.752, Testing Accuracy: 0.430 
Epoch 61. Training Loss: 62.657, Training Accuracy: 0.538, Testing Loss: 63.726, Testing Accuracy: 0.432 
Epoch 62. Training Loss: 62.586, Training Accuracy: 0.546, Testing Loss: 63.718, Testing Accuracy: 0.428 
Epoch 63. Training Loss: 62.706, Training Accuracy: 0.540, Testing Loss: 63.940, Testing Accuracy: 0.412 
Epoch 64. Training Loss: 62.668, Training Accuracy: 0.538, Testing Loss: 63.765, Testing Accuracy: 0.434 
Epoch 65. Training Loss: 62.619, Training Accuracy: 0.546, Testing Loss: 63.606, Testing Accuracy: 0.442 
Epoch 66. Training Loss: 62.609, Training Accuracy: 0.546, Testing Loss: 63.699, Testing Accuracy: 0.434 
Epoch 67. Training Loss: 62.314, Training Accuracy: 0.572, Testing Loss: 63.425, Testing Accuracy: 0.466 
Epoch 68. Training Loss: 62.558, Training Accuracy: 0.550, Testing Loss: 63.542, Testing Accuracy: 0.452 
Epoch 69. Training Loss: 62.476, Training Accuracy: 0.556, Testing Loss: 63.527, Testing Accuracy: 0.454 
Epoch 70. Training Loss: 62.352, Training Accuracy: 0.572, Testing Loss: 63.755, Testing Accuracy: 0.430 
Epoch 71. Training Loss: 62.415, Training Accuracy: 0.562, Testing Loss: 63.536, Testing Accuracy: 0.452 
Epoch 72. Training Loss: 62.580, Training Accuracy: 0.548, Testing Loss: 63.627, Testing Accuracy: 0.442 
Epoch 73. Training Loss: 62.410, Training Accuracy: 0.566, Testing Loss: 63.645, Testing Accuracy: 0.438 
Epoch 74. Training Loss: 62.653, Training Accuracy: 0.538, Testing Loss: 63.627, Testing Accuracy: 0.438 
Epoch 75. Training Loss: 62.309, Training Accuracy: 0.576, Testing Loss: 63.432, Testing Accuracy: 0.462 
Epoch 76. Training Loss: 62.343, Training Accuracy: 0.574, Testing Loss: 63.325, Testing Accuracy: 0.474 
Epoch 77. Training Loss: 62.393, Training Accuracy: 0.570, Testing Loss: 63.415, Testing Accuracy: 0.462 
Epoch 78. Training Loss: 62.351, Training Accuracy: 0.572, Testing Loss: 63.455, Testing Accuracy: 0.458 
Epoch 79. Training Loss: 62.265, Training Accuracy: 0.576, Testing Loss: 63.448, Testing Accuracy: 0.462 
Epoch 80. Training Loss: 62.170, Training Accuracy: 0.586, Testing Loss: 63.501, Testing Accuracy: 0.452 
Epoch 81. Training Loss: 62.296, Training Accuracy: 0.580, Testing Loss: 63.347, Testing Accuracy: 0.474 
Epoch 82. Training Loss: 62.301, Training Accuracy: 0.574, Testing Loss: 63.474, Testing Accuracy: 0.458 
Epoch 83. Training Loss: 62.263, Training Accuracy: 0.582, Testing Loss: 63.227, Testing Accuracy: 0.482 
Epoch 84. Training Loss: 62.375, Training Accuracy: 0.568, Testing Loss: 63.496, Testing Accuracy: 0.454 
Epoch 85. Training Loss: 62.256, Training Accuracy: 0.578, Testing Loss: 63.309, Testing Accuracy: 0.478 
Epoch 86. Training Loss: 62.124, Training Accuracy: 0.592, Testing Loss: 63.370, Testing Accuracy: 0.464 
Epoch 87. Training Loss: 62.330, Training Accuracy: 0.574, Testing Loss: 63.429, Testing Accuracy: 0.464 
Epoch 88. Training Loss: 62.128, Training Accuracy: 0.596, Testing Loss: 63.489, Testing Accuracy: 0.450 
Epoch 89. Training Loss: 62.088, Training Accuracy: 0.596, Testing Loss: 63.319, Testing Accuracy: 0.472 
Epoch 90. Training Loss: 62.005, Training Accuracy: 0.608, Testing Loss: 63.222, Testing Accuracy: 0.482 
Epoch 91. Training Loss: 62.052, Training Accuracy: 0.602, Testing Loss: 63.139, Testing Accuracy: 0.490 
Epoch 92. Training Loss: 62.111, Training Accuracy: 0.598, Testing Loss: 63.472, Testing Accuracy: 0.462 
Epoch 93. Training Loss: 62.138, Training Accuracy: 0.588, Testing Loss: 63.100, Testing Accuracy: 0.498 
Epoch 94. Training Loss: 62.090, Training Accuracy: 0.596, Testing Loss: 63.161, Testing Accuracy: 0.488 
Epoch 95. Training Loss: 62.035, Training Accuracy: 0.602, Testing Loss: 63.238, Testing Accuracy: 0.482 
Epoch 96. Training Loss: 62.048, Training Accuracy: 0.602, Testing Loss: 63.313, Testing Accuracy: 0.476 
Epoch 97. Training Loss: 62.091, Training Accuracy: 0.596, Testing Loss: 63.260, Testing Accuracy: 0.484 
Epoch 98. Training Loss: 61.993, Training Accuracy: 0.604, Testing Loss: 63.221, Testing Accuracy: 0.482 
Epoch 99. Training Loss: 61.908, Training Accuracy: 0.616, Testing Loss: 63.397, Testing Accuracy: 0.460 
Epoch 100. Training Loss: 62.076, Training Accuracy: 0.598, Testing Loss: 63.293, Testing Accuracy: 0.478 
Epoch 101. Training Loss: 62.006, Training Accuracy: 0.604, Testing Loss: 63.366, Testing Accuracy: 0.472 
Epoch 102. Training Loss: 61.902, Training Accuracy: 0.618, Testing Loss: 63.382, Testing Accuracy: 0.468 
Epoch 103. Training Loss: 62.070, Training Accuracy: 0.598, Testing Loss: 63.295, Testing Accuracy: 0.474 
Epoch 104. Training Loss: 61.967, Training Accuracy: 0.608, Testing Loss: 63.381, Testing Accuracy: 0.466 
Epoch 105. Training Loss: 62.150, Training Accuracy: 0.588, Testing Loss: 63.389, Testing Accuracy: 0.466 
Epoch 106. Training Loss: 62.197, Training Accuracy: 0.586, Testing Loss: 63.236, Testing Accuracy: 0.484 
Epoch 107. Training Loss: 62.037, Training Accuracy: 0.604, Testing Loss: 63.458, Testing Accuracy: 0.460 
Epoch 108. Training Loss: 62.049, Training Accuracy: 0.600, Testing Loss: 63.218, Testing Accuracy: 0.478 
Epoch 109. Training Loss: 62.073, Training Accuracy: 0.600, Testing Loss: 63.289, Testing Accuracy: 0.478 
Epoch 110. Training Loss: 62.014, Training Accuracy: 0.606, Testing Loss: 63.232, Testing Accuracy: 0.480 
Epoch 111. Training Loss: 61.829, Training Accuracy: 0.624, Testing Loss: 63.151, Testing Accuracy: 0.494 
Epoch 112. Training Loss: 61.810, Training Accuracy: 0.624, Testing Loss: 63.259, Testing Accuracy: 0.478 
Epoch 113. Training Loss: 61.985, Training Accuracy: 0.606, Testing Loss: 63.293, Testing Accuracy: 0.474 
Epoch 114. Training Loss: 61.792, Training Accuracy: 0.626, Testing Loss: 63.129, Testing Accuracy: 0.490 
Epoch 115. Training Loss: 62.046, Training Accuracy: 0.600, Testing Loss: 63.344, Testing Accuracy: 0.470 
Epoch 116. Training Loss: 62.003, Training Accuracy: 0.606, Testing Loss: 63.411, Testing Accuracy: 0.462 
Epoch 117. Training Loss: 61.886, Training Accuracy: 0.620, Testing Loss: 63.340, Testing Accuracy: 0.470 
Epoch 118. Training Loss: 62.082, Training Accuracy: 0.596, Testing Loss: 63.394, Testing Accuracy: 0.466 
Epoch 119. Training Loss: 61.819, Training Accuracy: 0.626, Testing Loss: 63.304, Testing Accuracy: 0.474 
Epoch 120. Training Loss: 61.893, Training Accuracy: 0.614, Testing Loss: 63.339, Testing Accuracy: 0.470 
Epoch 121. Training Loss: 62.111, Training Accuracy: 0.592, Testing Loss: 63.351, Testing Accuracy: 0.468 
Epoch 122. Training Loss: 61.457, Training Accuracy: 0.658, Testing Loss: 63.318, Testing Accuracy: 0.476 
Epoch 123. Training Loss: 61.777, Training Accuracy: 0.632, Testing Loss: 63.174, Testing Accuracy: 0.490 
Epoch 124. Training Loss: 61.761, Training Accuracy: 0.628, Testing Loss: 63.033, Testing Accuracy: 0.504 
Epoch 125. Training Loss: 61.753, Training Accuracy: 0.628, Testing Loss: 63.269, Testing Accuracy: 0.478 
Epoch 126. Training Loss: 61.758, Training Accuracy: 0.630, Testing Loss: 63.043, Testing Accuracy: 0.500 
Epoch 127. Training Loss: 61.625, Training Accuracy: 0.642, Testing Loss: 63.308, Testing Accuracy: 0.474 
Epoch 128. Training Loss: 61.508, Training Accuracy: 0.656, Testing Loss: 63.204, Testing Accuracy: 0.488 
Epoch 129. Training Loss: 61.523, Training Accuracy: 0.650, Testing Loss: 63.189, Testing Accuracy: 0.492 
Epoch 130. Training Loss: 61.541, Training Accuracy: 0.652, Testing Loss: 63.113, Testing Accuracy: 0.494 
Epoch 131. Training Loss: 61.649, Training Accuracy: 0.642, Testing Loss: 63.257, Testing Accuracy: 0.480 
Epoch 132. Training Loss: 61.560, Training Accuracy: 0.650, Testing Loss: 63.023, Testing Accuracy: 0.504 
Epoch 133. Training Loss: 61.644, Training Accuracy: 0.640, Testing Loss: 63.261, Testing Accuracy: 0.478 
Epoch 134. Training Loss: 61.536, Training Accuracy: 0.650, Testing Loss: 63.154, Testing Accuracy: 0.490 
Epoch 135. Training Loss: 61.561, Training Accuracy: 0.650, Testing Loss: 63.188, Testing Accuracy: 0.486 
Epoch 136. Training Loss: 61.454, Training Accuracy: 0.664, Testing Loss: 63.244, Testing Accuracy: 0.478 
Epoch 137. Training Loss: 61.592, Training Accuracy: 0.644, Testing Loss: 63.185, Testing Accuracy: 0.486 
Epoch 138. Training Loss: 61.636, Training Accuracy: 0.640, Testing Loss: 62.988, Testing Accuracy: 0.510 
Epoch 139. Training Loss: 61.707, Training Accuracy: 0.632, Testing Loss: 63.200, Testing Accuracy: 0.486 
Epoch 140. Training Loss: 61.674, Training Accuracy: 0.636, Testing Loss: 63.019, Testing Accuracy: 0.502 
Epoch 141. Training Loss: 61.643, Training Accuracy: 0.642, Testing Loss: 62.950, Testing Accuracy: 0.512 
Epoch 142. Training Loss: 61.573, Training Accuracy: 0.648, Testing Loss: 62.969, Testing Accuracy: 0.512 
Epoch 143. Training Loss: 61.692, Training Accuracy: 0.636, Testing Loss: 62.869, Testing Accuracy: 0.516 
Epoch 144. Training Loss: 61.663, Training Accuracy: 0.636, Testing Loss: 63.018, Testing Accuracy: 0.506 
Epoch 145. Training Loss: 61.529, Training Accuracy: 0.656, Testing Loss: 62.990, Testing Accuracy: 0.504 
Epoch 146. Training Loss: 61.636, Training Accuracy: 0.642, Testing Loss: 62.830, Testing Accuracy: 0.524 
Epoch 147. Training Loss: 61.535, Training Accuracy: 0.654, Testing Loss: 62.753, Testing Accuracy: 0.532 
Epoch 148. Training Loss: 61.743, Training Accuracy: 0.626, Testing Loss: 62.769, Testing Accuracy: 0.530 
Epoch 149. Training Loss: 61.575, Training Accuracy: 0.646, Testing Loss: 62.700, Testing Accuracy: 0.532 
Epoch 150. Training Loss: 61.435, Training Accuracy: 0.660, Testing Loss: 62.768, Testing Accuracy: 0.530 
Epoch 151. Training Loss: 61.595, Training Accuracy: 0.646, Testing Loss: 62.776, Testing Accuracy: 0.524 
Epoch 152. Training Loss: 61.564, Training Accuracy: 0.654, Testing Loss: 62.641, Testing Accuracy: 0.544 
Epoch 153. Training Loss: 61.509, Training Accuracy: 0.658, Testing Loss: 62.846, Testing Accuracy: 0.520 
Epoch 154. Training Loss: 61.388, Training Accuracy: 0.668, Testing Loss: 62.758, Testing Accuracy: 0.534 
Epoch 155. Training Loss: 61.401, Training Accuracy: 0.666, Testing Loss: 62.696, Testing Accuracy: 0.538 
Epoch 156. Training Loss: 61.467, Training Accuracy: 0.660, Testing Loss: 62.945, Testing Accuracy: 0.508 
Epoch 157. Training Loss: 61.373, Training Accuracy: 0.668, Testing Loss: 63.070, Testing Accuracy: 0.500 
Epoch 158. Training Loss: 61.515, Training Accuracy: 0.654, Testing Loss: 62.827, Testing Accuracy: 0.518 
Epoch 159. Training Loss: 61.441, Training Accuracy: 0.664, Testing Loss: 62.780, Testing Accuracy: 0.522 
Epoch 160. Training Loss: 61.550, Training Accuracy: 0.648, Testing Loss: 62.818, Testing Accuracy: 0.520 
Epoch 161. Training Loss: 61.432, Training Accuracy: 0.662, Testing Loss: 62.762, Testing Accuracy: 0.530 
Epoch 162. Training Loss: 61.431, Training Accuracy: 0.662, Testing Loss: 62.896, Testing Accuracy: 0.514 
Epoch 163. Training Loss: 61.451, Training Accuracy: 0.660, Testing Loss: 62.755, Testing Accuracy: 0.530 
Epoch 164. Training Loss: 61.461, Training Accuracy: 0.660, Testing Loss: 62.942, Testing Accuracy: 0.508 
Epoch 165. Training Loss: 61.493, Training Accuracy: 0.654, Testing Loss: 62.691, Testing Accuracy: 0.540 
Epoch 166. Training Loss: 61.566, Training Accuracy: 0.648, Testing Loss: 62.720, Testing Accuracy: 0.530 
Epoch 167. Training Loss: 61.640, Training Accuracy: 0.640, Testing Loss: 62.809, Testing Accuracy: 0.520 
Epoch 168. Training Loss: 61.652, Training Accuracy: 0.640, Testing Loss: 62.741, Testing Accuracy: 0.532 
Epoch 169. Training Loss: 61.677, Training Accuracy: 0.644, Testing Loss: 62.926, Testing Accuracy: 0.508 
Epoch 170. Training Loss: 61.609, Training Accuracy: 0.646, Testing Loss: 63.052, Testing Accuracy: 0.496 
Epoch 171. Training Loss: 61.467, Training Accuracy: 0.656, Testing Loss: 62.859, Testing Accuracy: 0.516 
Epoch 172. Training Loss: 61.398, Training Accuracy: 0.666, Testing Loss: 62.925, Testing Accuracy: 0.510 
Epoch 173. Training Loss: 61.425, Training Accuracy: 0.666, Testing Loss: 62.750, Testing Accuracy: 0.532 
Epoch 174. Training Loss: 61.453, Training Accuracy: 0.662, Testing Loss: 63.081, Testing Accuracy: 0.490 
Epoch 175. Training Loss: 61.556, Training Accuracy: 0.650, Testing Loss: 62.793, Testing Accuracy: 0.530 
Epoch 176. Training Loss: 61.538, Training Accuracy: 0.650, Testing Loss: 62.957, Testing Accuracy: 0.508 
Epoch 177. Training Loss: 61.466, Training Accuracy: 0.656, Testing Loss: 62.894, Testing Accuracy: 0.518 
Epoch 178. Training Loss: 61.385, Training Accuracy: 0.668, Testing Loss: 63.090, Testing Accuracy: 0.496 
Epoch 179. Training Loss: 61.422, Training Accuracy: 0.664, Testing Loss: 62.757, Testing Accuracy: 0.526 
Epoch 180. Training Loss: 61.448, Training Accuracy: 0.660, Testing Loss: 62.763, Testing Accuracy: 0.524 
Epoch 181. Training Loss: 61.646, Training Accuracy: 0.642, Testing Loss: 62.634, Testing Accuracy: 0.538 
Epoch 182. Training Loss: 61.482, Training Accuracy: 0.656, Testing Loss: 62.785, Testing Accuracy: 0.526 
Epoch 183. Training Loss: 61.537, Training Accuracy: 0.648, Testing Loss: 62.543, Testing Accuracy: 0.552 
Epoch 184. Training Loss: 61.476, Training Accuracy: 0.654, Testing Loss: 62.621, Testing Accuracy: 0.542 
Epoch 185. Training Loss: 61.621, Training Accuracy: 0.644, Testing Loss: 62.792, Testing Accuracy: 0.526 
Epoch 186. Training Loss: 61.635, Training Accuracy: 0.640, Testing Loss: 63.002, Testing Accuracy: 0.504 
Epoch 187. Training Loss: 61.300, Training Accuracy: 0.676, Testing Loss: 62.697, Testing Accuracy: 0.536 
Epoch 188. Training Loss: 61.300, Training Accuracy: 0.678, Testing Loss: 62.768, Testing Accuracy: 0.528 
Epoch 189. Training Loss: 61.457, Training Accuracy: 0.660, Testing Loss: 62.765, Testing Accuracy: 0.530 
Epoch 190. Training Loss: 61.302, Training Accuracy: 0.674, Testing Loss: 62.913, Testing Accuracy: 0.510 
Epoch 191. Training Loss: 61.235, Training Accuracy: 0.682, Testing Loss: 62.623, Testing Accuracy: 0.542 
Epoch 192. Training Loss: 61.424, Training Accuracy: 0.664, Testing Loss: 62.567, Testing Accuracy: 0.550 
Epoch 193. Training Loss: 61.341, Training Accuracy: 0.666, Testing Loss: 62.676, Testing Accuracy: 0.534 
Epoch 194. Training Loss: 61.429, Training Accuracy: 0.662, Testing Loss: 62.587, Testing Accuracy: 0.548 
Epoch 195. Training Loss: 61.391, Training Accuracy: 0.662, Testing Loss: 62.835, Testing Accuracy: 0.520 
Epoch 196. Training Loss: 61.306, Training Accuracy: 0.676, Testing Loss: 62.765, Testing Accuracy: 0.528 
Epoch 197. Training Loss: 61.053, Training Accuracy: 0.702, Testing Loss: 62.522, Testing Accuracy: 0.554 
Epoch 198. Training Loss: 61.269, Training Accuracy: 0.678, Testing Loss: 62.903, Testing Accuracy: 0.520 
Epoch 199. Training Loss: 61.267, Training Accuracy: 0.676, Testing Loss: 62.947, Testing Accuracy: 0.508 
